,Rno,Name,Course,Campus,Gender
821,822,Student822,BTech,DL,F
822,823,Student823,MTech,KO,F
823,824,Student824,BBA,MB,F
824,825,Student825,MTech,MB,M
825,826,Student826,MBA,MB,M
826,827,Student827,BBA,MB,M
827,828,Student828,BBA,KO,F
828,829,Student829,MTech,DL,M
829,830,Student830,BTech,DL,F
830,831,Student831,BBA,DL,F
831,832,Student832,BTech,CH,F
832,833,Student833,BTech,CH,M
833,834,Student834,BBA,DL,M
834,835,Student835,BBA,DL,F
835,836,Student836,BTech,CH,M
836,837,Student837,BTech,CH,F
837,838,Student838,BTech,DL,F
838,839,Student839,BTech,MB,M
839,840,Student840,BTech,KO,M
840,841,Student841,MTech,CH,F
841,842,Student842,BBA,DL,M
842,843,Student843,MTech,MB,F
843,844,Student844,MBA,CH,F
844,845,Student845,BBA,DL,F
845,846,Student846,BTech,DL,F
846,847,Student847,MBA,MB,F
847,848,Student848,BTech,KO,F
848,849,Student849,MBA,DL,F
849,850,Student850,BBA,DL,F
850,851,Student851,BBA,KO,F
851,852,Student852,BBA,KO,M
852,853,Student853,MBA,CH,M
853,854,Student854,BTech,KO,F
854,855,Student855,BBA,DL,F
855,856,Student856,MBA,DL,M
856,857,Student857,BTech,MB,F
857,858,Student858,MBA,MB,F
858,859,Student859,MTech,MB,F
859,860,Student860,MBA,MB,F
860,861,Student861,MTech,MB,M
861,862,Student862,MTech,MB,M
862,863,Student863,MTech,CH,M
863,864,Student864,BBA,MB,F
864,865,Student865,MTech,DL,M
865,866,Student866,BTech,DL,F
866,867,Student867,MTech,MB,F
867,868,Student868,BBA,DL,M
868,869,Student869,MBA,MB,M
869,870,Student870,BBA,CH,M
870,871,Student871,BBA,DL,M
871,872,Student872,BTech,KO,M
872,873,Student873,BTech,CH,M
873,874,Student874,MBA,CH,F
874,875,Student875,MBA,KO,F
875,876,Student876,MBA,DL,F
876,877,Student877,MBA,CH,M
877,878,Student878,BTech,DL,F
878,879,Student879,MTech,DL,F
879,880,Student880,BTech,CH,F
880,881,Student881,MBA,KO,F
881,882,Student882,MBA,KO,M
882,883,Student883,BTech,KO,F
883,884,Student884,MBA,DL,M
884,885,Student885,MBA,CH,M
885,886,Student886,BTech,MB,F
886,887,Student887,MBA,CH,M
887,888,Student888,BTech,MB,M
888,889,Student889,BTech,KO,M
889,890,Student890,BBA,CH,M
890,891,Student891,MTech,KO,F
891,892,Student892,MTech,CH,F
892,893,Student893,BBA,MB,M
893,894,Student894,BBA,CH,F
894,895,Student895,MTech,MB,F
895,896,Student896,BTech,MB,M
896,897,Student897,MTech,KO,F
897,898,Student898,MBA,MB,F
898,899,Student899,BTech,DL,M
899,900,Student900,BTech,CH,F
900,901,Student901,MBA,DL,F
901,902,Student902,BTech,MB,M
902,903,Student903,MTech,CH,F
903,904,Student904,MTech,CH,F
904,905,Student905,BBA,MB,F
905,906,Student906,MTech,DL,M
906,907,Student907,BBA,DL,M
907,908,Student908,BBA,DL,M
908,909,Student909,MBA,CH,F
909,910,Student910,MBA,MB,M
910,911,Student911,BBA,KO,M
911,912,Student912,MTech,MB,M
912,913,Student913,MTech,CH,M
913,914,Student914,BTech,KO,M
914,915,Student915,MTech,DL,M
915,916,Student916,BTech,KO,M
916,917,Student917,BBA,KO,F
917,918,Student918,MBA,DL,M
918,919,Student919,BTech,CH,M
919,920,Student920,BBA,KO,M
920,921,Student921,BTech,MB,F
921,922,Student922,MBA,CH,M
922,923,Student923,MTech,CH,M
923,924,Student924,MBA,DL,M
924,925,Student925,MBA,DL,M
925,926,Student926,BBA,CH,F
926,927,Student927,MBA,CH,M
927,928,Student928,MTech,DL,M
928,929,Student929,MBA,MB,M
929,930,Student930,BBA,CH,M
930,931,Student931,BTech,MB,M
931,932,Student932,BTech,KO,M
932,933,Student933,BBA,KO,M
933,934,Student934,BTech,DL,F
934,935,Student935,MBA,DL,M
935,936,Student936,MBA,DL,M
936,937,Student937,MTech,CH,M
937,938,Student938,MTech,MB,M
938,939,Student939,MBA,KO,M
939,940,Student940,BTech,CH,M
940,941,Student941,MBA,CH,M
941,942,Student942,MTech,MB,F
942,943,Student943,MBA,DL,F
943,944,Student944,BTech,DL,M
944,945,Student945,BTech,CH,F
945,946,Student946,BTech,CH,M
946,947,Student947,BBA,MB,F
947,948,Student948,MTech,KO,F
948,949,Student949,BTech,DL,F
949,950,Student950,BBA,DL,F
950,951,Student951,MTech,DL,F
951,952,Student952,MTech,CH,M
952,953,Student953,MTech,KO,M
953,954,Student954,MBA,CH,F
954,955,Student955,BTech,KO,M
955,956,Student956,MTech,MB,F
956,957,Student957,BTech,DL,M
957,958,Student958,BBA,DL,M
958,959,Student959,BTech,DL,F
959,960,Student960,MBA,DL,F
960,961,Student961,MTech,MB,F
961,962,Student962,BTech,MB,F
962,963,Student963,MTech,DL,M
963,964,Student964,MTech,DL,F
964,965,Student965,MTech,DL,M
965,966,Student966,BTech,KO,M
966,967,Student967,MTech,MB,F
967,968,Student968,BTech,CH,F
968,969,Student969,MBA,DL,F
969,970,Student970,MBA,DL,F
970,971,Student971,MTech,MB,F
971,972,Student972,MTech,KO,F
972,973,Student973,BTech,DL,F
973,974,Student974,MBA,DL,F
974,975,Student975,BBA,CH,F
975,976,Student976,MBA,CH,M
976,977,Student977,MTech,MB,F
977,978,Student978,MBA,MB,M
978,979,Student979,BTech,KO,M
979,980,Student980,MTech,DL,M
980,981,Student981,BBA,KO,F
981,982,Student982,MTech,KO,M
982,983,Student983,BTech,KO,F
983,984,Student984,BBA,KO,F
984,985,Student985,MTech,KO,M
985,986,Student986,MBA,KO,M
986,987,Student987,MBA,KO,M
987,988,Student988,BBA,CH,F
988,989,Student989,MBA,CH,M
989,990,Student990,MBA,KO,M
990,991,Student991,MBA,MB,M
991,992,Student992,MBA,DL,F
992,993,Student993,MBA,MB,F
993,994,Student994,MBA,CH,M
994,995,Student995,MBA,MB,M
995,996,Student996,MBA,MB,F
996,997,Student997,BBA,KO,M
997,998,Student998,MTech,KO,M
998,999,Student999,BBA,KO,M
999,1000,Student1000,BTech,CH,F
1000,1001,Student1001,BTech,DL,M
1001,1002,Student1002,BBA,CH,F
1002,1003,Student1003,MTech,DL,M
1003,1004,Student1004,BBA,MB,F
1004,1005,Student1005,MBA,KO,F
1005,1006,Student1006,MTech,MB,F
1006,1007,Student1007,MTech,DL,M
1007,1008,Student1008,MBA,DL,F
1008,1009,Student1009,BTech,DL,F
1009,1010,Student1010,BBA,DL,M
1010,1011,Student1011,MBA,KO,F
1011,1012,Student1012,BBA,KO,M
1012,1013,Student1013,BBA,KO,F
1013,1014,Student1014,BTech,MB,F
1014,1015,Student1015,MTech,MB,F
1015,1016,Student1016,MTech,CH,F
1016,1017,Student1017,MBA,MB,M
1017,1018,Student1018,MTech,CH,F
1018,1019,Student1019,MTech,KO,M
1019,1020,Student1020,MTech,KO,F
1020,1021,Student1021,BTech,DL,M
1021,1022,Student1022,MBA,KO,M
1022,1023,Student1023,MBA,DL,F
1023,1024,Student1024,BBA,MB,M
1024,1025,Student1025,MBA,MB,F
1025,1026,Student1026,BBA,CH,M
1026,1027,Student1027,BBA,CH,F
1027,1028,Student1028,BTech,MB,M
1028,1029,Student1029,BBA,DL,M
1029,1030,Student1030,BBA,MB,M
1030,1031,Student1031,MBA,DL,F
1031,1032,Student1032,BBA,DL,M
1032,1033,Student1033,BTech,KO,F
1033,1034,Student1034,MBA,KO,M
1034,1035,Student1035,MTech,KO,F
1035,1036,Student1036,MTech,MB,F
1036,1037,Student1037,BBA,DL,M
1037,1038,Student1038,MTech,MB,M
1038,1039,Student1039,MTech,MB,M
1039,1040,Student1040,BTech,CH,F
1040,1041,Student1041,BBA,MB,M
1041,1042,Student1042,BBA,KO,F
1042,1043,Student1043,BTech,KO,F
1043,1044,Student1044,BBA,MB,F
1044,1045,Student1045,BTech,MB,M
1045,1046,Student1046,BTech,DL,F
1046,1047,Student1047,BTech,CH,M
1047,1048,Student1048,MBA,MB,M
1048,1049,Student1049,BBA,CH,F
1049,1050,Student1050,MBA,MB,F
1050,1051,Student1051,BTech,DL,M
1051,1052,Student1052,MTech,MB,F
1052,1053,Student1053,MTech,DL,M
1053,1054,Student1054,BTech,DL,F
1054,1055,Student1055,BTech,DL,F
1055,1056,Student1056,BTech,MB,F
1056,1057,Student1057,MTech,KO,M
1057,1058,Student1058,BTech,DL,M
1058,1059,Student1059,BBA,KO,F
1059,1060,Student1060,BBA,MB,F
1060,1061,Student1061,MTech,CH,F
1061,1062,Student1062,BBA,CH,M
1062,1063,Student1063,BBA,CH,M
1063,1064,Student1064,BTech,DL,M
1064,1065,Student1065,BBA,MB,M
1065,1066,Student1066,MTech,DL,M
1066,1067,Student1067,MTech,MB,M
1067,1068,Student1068,BBA,KO,M
1068,1069,Student1069,MTech,MB,M
1069,1070,Student1070,BBA,DL,M
1070,1071,Student1071,BTech,DL,F
1071,1072,Student1072,BTech,MB,F
1072,1073,Student1073,BTech,DL,F
1073,1074,Student1074,MTech,MB,M
1074,1075,Student1075,BBA,KO,F
1075,1076,Student1076,MBA,KO,M
1076,1077,Student1077,MBA,KO,M
1077,1078,Student1078,MTech,MB,F
1078,1079,Student1079,BBA,MB,F
1079,1080,Student1080,BBA,CH,F
1080,1081,Student1081,BTech,DL,F
1081,1082,Student1082,MTech,CH,F
1082,1083,Student1083,MBA,MB,F
1083,1084,Student1084,MTech,MB,F
1084,1085,Student1085,MTech,DL,F
1085,1086,Student1086,MBA,KO,M
1086,1087,Student1087,BTech,CH,M
1087,1088,Student1088,MTech,CH,F
1088,1089,Student1089,BTech,CH,M
1089,1090,Student1090,MTech,KO,M
1090,1091,Student1091,MBA,KO,F
1091,1092,Student1092,MBA,DL,M
1092,1093,Student1093,BTech,MB,F
1093,1094,Student1094,MTech,CH,M
1094,1095,Student1095,MBA,CH,F
1095,1096,Student1096,MBA,DL,F
1096,1097,Student1097,BBA,CH,M
1097,1098,Student1098,MTech,DL,F
1098,1099,Student1099,MTech,DL,M
1099,1100,Student1100,BTech,CH,M
1100,1101,Student1101,MTech,MB,M
1101,1102,Student1102,BBA,KO,F
1102,1103,Student1103,BBA,CH,F
1103,1104,Student1104,BBA,MB,F
1104,1105,Student1105,MBA,DL,M
1105,1106,Student1106,MBA,MB,F
1106,1107,Student1107,MBA,MB,M
1107,1108,Student1108,BTech,DL,F
1108,1109,Student1109,BBA,DL,M
1109,1110,Student1110,MBA,CH,M
1110,1111,Student1111,BTech,CH,F
1111,1112,Student1112,BTech,KO,F
1112,1113,Student1113,BBA,DL,M
1113,1114,Student1114,BTech,CH,F
1114,1115,Student1115,MTech,DL,F
1115,1116,Student1116,BBA,MB,F
1116,1117,Student1117,MBA,DL,M
1117,1118,Student1118,MTech,DL,M
1118,1119,Student1119,MTech,MB,M
1119,1120,Student1120,MTech,MB,M
1120,1121,Student1121,MBA,KO,F
1121,1122,Student1122,MBA,CH,F
1122,1123,Student1123,BTech,MB,F
1123,1124,Student1124,MTech,DL,F
1124,1125,Student1125,BTech,KO,M
1125,1126,Student1126,BTech,DL,M
1126,1127,Student1127,BTech,CH,F
1127,1128,Student1128,MTech,DL,M
1128,1129,Student1129,MTech,CH,F
1129,1130,Student1130,MTech,KO,F
1130,1131,Student1131,BBA,MB,F
1131,1132,Student1132,BTech,DL,F
1132,1133,Student1133,BBA,DL,M
1133,1134,Student1134,BTech,KO,M
1134,1135,Student1135,BTech,DL,M
1135,1136,Student1136,BTech,MB,M
1136,1137,Student1137,BBA,MB,F
1137,1138,Student1138,MTech,DL,M
1138,1139,Student1139,MTech,KO,F
1139,1140,Student1140,BBA,KO,F
1140,1141,Student1141,MBA,KO,M
1141,1142,Student1142,BTech,DL,M
1142,1143,Student1143,MTech,CH,M
1143,1144,Student1144,MTech,MB,F
1144,1145,Student1145,BBA,CH,F
1145,1146,Student1146,BTech,MB,F
1146,1147,Student1147,MBA,DL,F
1147,1148,Student1148,BTech,KO,M
1148,1149,Student1149,MTech,MB,F
1149,1150,Student1150,MTech,KO,F
1150,1151,Student1151,MBA,KO,M
1151,1152,Student1152,MBA,MB,F
1152,1153,Student1153,MBA,DL,F
1153,1154,Student1154,BTech,CH,M
1154,1155,Student1155,MBA,MB,F
1155,1156,Student1156,BTech,DL,M
1156,1157,Student1157,MTech,MB,F
1157,1158,Student1158,MBA,DL,M
1158,1159,Student1159,BTech,MB,M
1159,1160,Student1160,BTech,DL,M
1160,1161,Student1161,BBA,MB,F
1161,1162,Student1162,BBA,CH,F
1162,1163,Student1163,BTech,MB,F
1163,1164,Student1164,BBA,DL,F
1164,1165,Student1165,MBA,KO,M
1165,1166,Student1166,MBA,DL,F
1166,1167,Student1167,MBA,CH,F
1167,1168,Student1168,BBA,DL,F
1168,1169,Student1169,BTech,DL,F
1169,1170,Student1170,MTech,KO,F
1170,1171,Student1171,MBA,CH,F
1171,1172,Student1172,BBA,DL,M
1172,1173,Student1173,MTech,CH,M
1173,1174,Student1174,BBA,KO,M
1174,1175,Student1175,MTech,CH,M
1175,1176,Student1176,BBA,DL,M
1176,1177,Student1177,MTech,MB,M
1177,1178,Student1178,BTech,DL,M
1178,1179,Student1179,BTech,CH,F
1179,1180,Student1180,MBA,KO,F
1180,1181,Student1181,MBA,KO,F
1181,1182,Student1182,MBA,MB,F
1182,1183,Student1183,MTech,CH,M
1183,1184,Student1184,MTech,DL,M
1184,1185,Student1185,MBA,MB,M
1185,1186,Student1186,BBA,KO,M
1186,1187,Student1187,BBA,KO,F
1187,1188,Student1188,BTech,KO,M
1188,1189,Student1189,BTech,MB,F
1189,1190,Student1190,BBA,KO,M
1190,1191,Student1191,MTech,MB,M
1191,1192,Student1192,MBA,CH,F
1192,1193,Student1193,MTech,DL,F
1193,1194,Student1194,BTech,KO,F
1194,1195,Student1195,BBA,MB,F
1195,1196,Student1196,BTech,MB,M
1196,1197,Student1197,MBA,MB,M
1197,1198,Student1198,BBA,KO,M
1198,1199,Student1199,BTech,DL,F
1199,1200,Student1200,MTech,KO,F
1200,1201,Student1201,BTech,MB,F
1201,1202,Student1202,BBA,CH,F
1202,1203,Student1203,BTech,KO,M
1203,1204,Student1204,MBA,KO,M
1204,1205,Student1205,BTech,KO,F
1205,1206,Student1206,MTech,CH,M
1206,1207,Student1207,BBA,MB,F
1207,1208,Student1208,BTech,CH,F
1208,1209,Student1209,BBA,MB,M
1209,1210,Student1210,BBA,MB,F
1210,1211,Student1211,BTech,MB,M
1211,1212,Student1212,MTech,KO,M
1212,1213,Student1213,MBA,MB,M
1213,1214,Student1214,BTech,CH,F
1214,1215,Student1215,MBA,CH,F
1215,1216,Student1216,MTech,CH,M
1216,1217,Student1217,BTech,DL,F
1217,1218,Student1218,BBA,KO,F
1218,1219,Student1219,BTech,KO,M
1219,1220,Student1220,MBA,DL,M
1220,1221,Student1221,BTech,KO,F
1221,1222,Student1222,BTech,MB,F
1222,1223,Student1223,BTech,MB,F
1223,1224,Student1224,MTech,CH,F
1224,1225,Student1225,BTech,MB,F
1225,1226,Student1226,MTech,KO,F
1226,1227,Student1227,BBA,CH,M
1227,1228,Student1228,MBA,MB,F
1228,1229,Student1229,BBA,KO,F
1229,1230,Student1230,BBA,CH,F
1230,1231,Student1231,BTech,KO,M
1231,1232,Student1232,MTech,CH,F
1232,1233,Student1233,BTech,KO,M
1233,1234,Student1234,MTech,DL,M
1234,1235,Student1235,BTech,KO,F
1235,1236,Student1236,BTech,KO,M
1236,1237,Student1237,MBA,KO,M
1237,1238,Student1238,MBA,MB,M
1238,1239,Student1239,MBA,KO,M
1239,1240,Student1240,MTech,CH,F
1240,1241,Student1241,MTech,MB,M
1241,1242,Student1242,BBA,DL,M
1242,1243,Student1243,BBA,CH,F
1243,1244,Student1244,MTech,DL,F
1244,1245,Student1245,BTech,CH,M
1245,1246,Student1246,MBA,DL,F
1246,1247,Student1247,BBA,DL,F
1247,1248,Student1248,MTech,DL,F
1248,1249,Student1249,BBA,DL,M
1249,1250,Student1250,BBA,KO,M
1250,1251,Student1251,BBA,DL,M
1251,1252,Student1252,BBA,CH,F
1252,1253,Student1253,BTech,DL,M
1253,1254,Student1254,MBA,KO,M
1254,1255,Student1255,BBA,CH,F
1255,1256,Student1256,MBA,KO,F
1256,1257,Student1257,MTech,CH,M
1257,1258,Student1258,BBA,KO,M
1258,1259,Student1259,MTech,CH,F
1259,1260,Student1260,MBA,CH,M
1260,1261,Student1261,BBA,MB,M
1261,1262,Student1262,MBA,MB,F
1262,1263,Student1263,BTech,CH,M
1263,1264,Student1264,BTech,KO,M
1264,1265,Student1265,BTech,CH,M
1265,1266,Student1266,BTech,KO,F
1266,1267,Student1267,MTech,DL,F
1267,1268,Student1268,MTech,CH,M
1268,1269,Student1269,BBA,MB,F
1269,1270,Student1270,BBA,MB,F
1270,1271,Student1271,BTech,DL,M
1271,1272,Student1272,BTech,MB,F
1272,1273,Student1273,BTech,CH,F
1273,1274,Student1274,MTech,MB,M
1274,1275,Student1275,BBA,DL,M
1275,1276,Student1276,MTech,KO,M
1276,1277,Student1277,BBA,CH,F
1277,1278,Student1278,MTech,CH,F
1278,1279,Student1279,MTech,DL,M
1279,1280,Student1280,BTech,DL,F
1280,1281,Student1281,MTech,CH,M
1281,1282,Student1282,MTech,MB,F
1282,1283,Student1283,MBA,DL,M
1283,1284,Student1284,MTech,CH,F
1284,1285,Student1285,BBA,DL,F
1285,1286,Student1286,BBA,KO,F
1286,1287,Student1287,MBA,MB,M
1287,1288,Student1288,BBA,MB,M
1288,1289,Student1289,MBA,CH,M
1289,1290,Student1290,MBA,DL,M
1290,1291,Student1291,BTech,MB,M
1291,1292,Student1292,BTech,DL,M
1292,1293,Student1293,MBA,CH,F
1293,1294,Student1294,BTech,MB,F
1294,1295,Student1295,BTech,CH,F
1295,1296,Student1296,BTech,CH,M
1296,1297,Student1297,BTech,DL,F
1297,1298,Student1298,BTech,MB,F
1298,1299,Student1299,BTech,KO,M
1299,1300,Student1300,MBA,CH,F
1300,1301,Student1301,MBA,KO,F
1301,1302,Student1302,MBA,MB,M
1302,1303,Student1303,BBA,KO,M
1303,1304,Student1304,MBA,CH,M
1304,1305,Student1305,MTech,CH,M
1305,1306,Student1306,MBA,MB,M
1306,1307,Student1307,MBA,DL,M
1307,1308,Student1308,BBA,CH,M
1308,1309,Student1309,MTech,DL,M
1309,1310,Student1310,BTech,MB,M
1310,1311,Student1311,MTech,DL,F
1311,1312,Student1312,BBA,CH,F
1312,1313,Student1313,BBA,CH,F
1313,1314,Student1314,MTech,MB,F
1314,1315,Student1315,MBA,MB,F
1315,1316,Student1316,BBA,DL,F
1316,1317,Student1317,BTech,CH,F
1317,1318,Student1318,BBA,DL,M
1318,1319,Student1319,MBA,CH,F
1319,1320,Student1320,MBA,KO,M
1320,1321,Student1321,BTech,MB,M
1321,1322,Student1322,BTech,MB,M
1322,1323,Student1323,MTech,KO,M
1323,1324,Student1324,BBA,MB,F
1324,1325,Student1325,MBA,MB,M
1325,1326,Student1326,BBA,CH,F
1326,1327,Student1327,MBA,KO,F
1327,1328,Student1328,BBA,MB,M
1328,1329,Student1329,BTech,KO,M
1329,1330,Student1330,BBA,DL,F
1330,1331,Student1331,BTech,DL,M
1331,1332,Student1332,MBA,CH,M
1332,1333,Student1333,MTech,DL,F
1333,1334,Student1334,MBA,MB,F
1334,1335,Student1335,MTech,DL,M
1335,1336,Student1336,BBA,KO,M
1336,1337,Student1337,BTech,DL,F
1337,1338,Student1338,MBA,KO,M
1338,1339,Student1339,BTech,KO,F
1339,1340,Student1340,MBA,CH,M
1340,1341,Student1341,MBA,CH,F
1341,1342,Student1342,BBA,MB,M
1342,1343,Student1343,BBA,MB,F
1343,1344,Student1344,MTech,KO,F
1344,1345,Student1345,MTech,MB,M
1345,1346,Student1346,BTech,DL,M
1346,1347,Student1347,MTech,MB,F
1347,1348,Student1348,BBA,DL,F
1348,1349,Student1349,MTech,CH,F
1349,1350,Student1350,BTech,CH,F
1350,1351,Student1351,BBA,KO,M
1351,1352,Student1352,MTech,CH,F
1352,1353,Student1353,BBA,MB,F
1353,1354,Student1354,MTech,DL,M
1354,1355,Student1355,MBA,CH,F
1355,1356,Student1356,MBA,DL,F
1356,1357,Student1357,MTech,CH,M
1357,1358,Student1358,BBA,MB,F
1358,1359,Student1359,MBA,MB,F
1359,1360,Student1360,BBA,CH,F
1360,1361,Student1361,MBA,DL,M
1361,1362,Student1362,MTech,MB,M
1362,1363,Student1363,BTech,DL,M
1363,1364,Student1364,BBA,CH,M
1364,1365,Student1365,BTech,DL,F
1365,1366,Student1366,BBA,KO,M
1366,1367,Student1367,BTech,KO,F
1367,1368,Student1368,BBA,CH,M
1368,1369,Student1369,MTech,DL,M
1369,1370,Student1370,MBA,DL,M
1370,1371,Student1371,MBA,DL,M
1371,1372,Student1372,BBA,CH,M
1372,1373,Student1373,BBA,DL,F
1373,1374,Student1374,MTech,MB,M
1374,1375,Student1375,MTech,MB,M
1375,1376,Student1376,BBA,DL,M
1376,1377,Student1377,MBA,KO,M
1377,1378,Student1378,MTech,MB,F
1378,1379,Student1379,BBA,DL,F
1379,1380,Student1380,BBA,DL,F
1380,1381,Student1381,MBA,CH,F
1381,1382,Student1382,MBA,DL,M
1382,1383,Student1383,BTech,CH,M
1383,1384,Student1384,MBA,DL,F
1384,1385,Student1385,BTech,KO,F
1385,1386,Student1386,BTech,KO,F
1386,1387,Student1387,MBA,MB,F
1387,1388,Student1388,BBA,KO,M
1388,1389,Student1389,MBA,CH,M
1389,1390,Student1390,MBA,KO,F
1390,1391,Student1391,BTech,KO,M
1391,1392,Student1392,BTech,CH,M
1392,1393,Student1393,BTech,KO,M
1393,1394,Student1394,BTech,DL,M
1394,1395,Student1395,BTech,CH,F
1395,1396,Student1396,MBA,MB,M
1396,1397,Student1397,MBA,DL,F
1397,1398,Student1398,MTech,MB,M
1398,1399,Student1399,MBA,KO,M
1399,1400,Student1400,MBA,MB,F
1400,1401,Student1401,MBA,KO,F
1401,1402,Student1402,MBA,CH,M
1402,1403,Student1403,BBA,DL,F
1403,1404,Student1404,MTech,CH,M
1404,1405,Student1405,MBA,MB,F
1405,1406,Student1406,MTech,MB,M
1406,1407,Student1407,MTech,CH,M
1407,1408,Student1408,BBA,KO,F
1408,1409,Student1409,MBA,KO,M
1409,1410,Student1410,MTech,DL,M
1410,1411,Student1411,MBA,CH,M
1411,1412,Student1412,MBA,DL,F
1412,1413,Student1413,MTech,DL,M
1413,1414,Student1414,MTech,DL,F
1414,1415,Student1415,BBA,DL,F
1415,1416,Student1416,MTech,MB,M
1416,1417,Student1417,BBA,CH,M
1417,1418,Student1418,BTech,CH,M
1418,1419,Student1419,BTech,CH,F
1419,1420,Student1420,BTech,CH,F
1420,1421,Student1421,BTech,MB,F
1421,1422,Student1422,MTech,DL,F
1422,1423,Student1423,MTech,CH,M
1423,1424,Student1424,MTech,MB,M
1424,1425,Student1425,BBA,CH,M
1425,1426,Student1426,MBA,CH,F
1426,1427,Student1427,MBA,CH,M
1427,1428,Student1428,MBA,KO,M
1428,1429,Student1429,BBA,CH,F
1429,1430,Student1430,BTech,MB,F
1430,1431,Student1431,BTech,KO,M
1431,1432,Student1432,BBA,DL,M
1432,1433,Student1433,MBA,DL,M
1433,1434,Student1434,BTech,CH,F
1434,1435,Student1435,MBA,CH,M
1435,1436,Student1436,BBA,DL,F
1436,1437,Student1437,BTech,KO,M
1437,1438,Student1438,MTech,CH,M
1438,1439,Student1439,MBA,KO,F
1439,1440,Student1440,BBA,MB,F
1440,1441,Student1441,BBA,KO,M
1441,1442,Student1442,BTech,DL,F
1442,1443,Student1443,BBA,CH,F
1443,1444,Student1444,BBA,MB,F
1444,1445,Student1445,BBA,MB,M
1445,1446,Student1446,BTech,CH,M
1446,1447,Student1447,BBA,CH,M
1447,1448,Student1448,BTech,MB,M
1448,1449,Student1449,BBA,MB,F
1449,1450,Student1450,MBA,CH,M
1450,1451,Student1451,BBA,CH,F
1451,1452,Student1452,BBA,KO,F
1452,1453,Student1453,MTech,KO,F
1453,1454,Student1454,MTech,DL,M
1454,1455,Student1455,BBA,MB,F
1455,1456,Student1456,BBA,MB,M
1456,1457,Student1457,MBA,CH,M
1457,1458,Student1458,MBA,MB,F
1458,1459,Student1459,MBA,KO,M
1459,1460,Student1460,BTech,MB,F
1460,1461,Student1461,BBA,CH,M
1461,1462,Student1462,MTech,CH,F
1462,1463,Student1463,MBA,CH,M
1463,1464,Student1464,BBA,DL,F
1464,1465,Student1465,BBA,CH,M
1465,1466,Student1466,MTech,MB,M
1466,1467,Student1467,MTech,CH,F
1467,1468,Student1468,BBA,MB,M
1468,1469,Student1469,MTech,KO,F
1469,1470,Student1470,MTech,DL,F
1470,1471,Student1471,BBA,DL,M
1471,1472,Student1472,BTech,MB,M
1472,1473,Student1473,MTech,MB,M
1473,1474,Student1474,BBA,KO,F
1474,1475,Student1475,BTech,CH,F
1475,1476,Student1476,BBA,MB,M
1476,1477,Student1477,BBA,KO,M
1477,1478,Student1478,BBA,CH,M
1478,1479,Student1479,MTech,MB,M
1479,1480,Student1480,BBA,CH,M
1480,1481,Student1481,MBA,DL,M
1481,1482,Student1482,BBA,DL,M
1482,1483,Student1483,BTech,MB,F
1483,1484,Student1484,MTech,DL,M
1484,1485,Student1485,BBA,MB,F
1485,1486,Student1486,MTech,DL,M
1486,1487,Student1487,BBA,CH,M
1487,1488,Student1488,BTech,MB,M
1488,1489,Student1489,BBA,KO,M
1489,1490,Student1490,BTech,CH,F
1490,1491,Student1491,BTech,DL,M
1491,1492,Student1492,BBA,MB,M
1492,1493,Student1493,BBA,MB,M
1493,1494,Student1494,MBA,KO,F
1494,1495,Student1495,BBA,MB,M
1495,1496,Student1496,BTech,CH,F
1496,1497,Student1497,BBA,CH,M
1497,1498,Student1498,MTech,DL,M
1498,1499,Student1499,MBA,CH,F
1499,1500,Student1500,BTech,DL,F
1500,1501,Student1501,MTech,CH,F
1501,1502,Student1502,MBA,MB,M
1502,1503,Student1503,BBA,DL,F
1503,1504,Student1504,BBA,DL,M
1504,1505,Student1505,MTech,KO,M
1505,1506,Student1506,BTech,CH,M
1506,1507,Student1507,MBA,CH,M
1507,1508,Student1508,MTech,DL,M
1508,1509,Student1509,MBA,DL,M
