,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice,labels
62,13,5,98.0,12256.0,1,1,3,3,0,0,0,17,2,2,1,5,8,1,1994,1995,1,1,6,6,1,362.0,2,4,2,0,5,0,2,3.0,6,0.0,431.0,1463.0,1,0,1,4,1500.0,1122.0,0.0,2622.0,1,0,2,1,3,1,2,9,7,2,5,0,2,2,712.0,5,5,2,186.0,32.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,325000,1
63,13,5,92.0,11764.0,1,1,3,3,0,1,0,17,2,2,1,5,8,5,1999,2007,1,1,13,14,1,348.0,2,4,2,2,5,3,2,3.0,6,0.0,628.0,1152.0,1,0,1,4,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,2,9,7,1,2,0,0,3,671.0,5,5,2,132.0,57.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,290000,1
64,13,5,58.0,16770.0,1,1,1,3,0,1,0,17,2,2,1,5,5,1,1998,1998,1,1,13,14,1,30.0,2,4,2,2,5,3,6,7.0,6,0.0,1195.0,1195.0,1,2,1,4,1195.0,644.0,0.0,1839.0,0,0,2,1,4,1,4,7,7,0,3,0,0,2,486.0,5,5,2,0.0,81.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,221000,1
65,5,5,56.0,14720.0,1,1,3,3,0,1,0,17,2,2,1,1,8,1,1995,1996,3,1,13,14,1,579.0,2,4,2,2,5,0,2,3.0,6,0.0,1217.0,2033.0,1,0,1,4,2053.0,1185.0,0.0,3238.0,1,0,2,1,4,1,2,9,7,1,0,0,0,3,666.0,5,5,2,283.0,86.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2010,9,4,410000,2
66,2,5,73.0,8987.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2005,2006,1,1,13,14,1,226.0,2,4,2,2,5,4,6,7.0,6,0.0,1595.0,1595.0,1,0,1,4,1595.0,0.0,0.0,1595.0,0,0,2,0,2,1,2,6,7,1,2,0,2,3,880.0,5,5,2,144.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,221500,2
67,2,2,92.0,9215.0,1,1,2,3,0,4,0,23,2,2,1,0,5,1,2009,2010,3,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1218.0,1218.0,1,0,1,4,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,2,4,7,0,3,0,2,2,676.0,5,5,2,0.0,136.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,6,5,204500,2
68,13,2,72.0,8640.0,1,1,2,3,0,4,0,23,2,2,1,5,5,1,2009,2009,1,1,13,14,3,0.0,3,4,2,2,5,2,2,3.0,6,0.0,732.0,756.0,1,0,1,4,764.0,783.0,0.0,1547.0,0,0,2,1,3,1,2,7,7,0,3,0,3,2,614.0,5,5,2,169.0,45.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,2,4,215200,1
69,2,2,75.0,9000.0,1,1,2,3,0,4,0,23,2,2,1,0,8,1,2008,2008,1,1,13,14,4,36.0,2,4,2,2,5,0,2,3.0,6,0.0,488.0,1566.0,1,0,1,4,1566.0,0.0,0.0,1566.0,1,0,2,0,3,1,2,7,7,0,3,0,2,2,750.0,5,5,2,144.0,168.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,262500,2
70,13,2,100.0,12552.0,1,1,2,3,0,0,0,23,2,2,1,5,5,1,2004,2005,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,769.0,991.0,1,0,1,4,991.0,956.0,0.0,1947.0,0,0,2,1,3,1,2,8,7,1,2,0,2,2,678.0,5,5,2,0.0,136.0,0.0,0.0,0.0,0.0,3,1,2,0.0,5,2010,9,4,254900,1
71,2,2,84.0,10440.0,1,1,2,3,0,0,0,23,2,2,1,0,0,1,2005,2005,1,1,13,14,3,0.0,2,4,2,0,5,3,2,3.0,6,0.0,54.0,1468.0,1,0,1,4,1468.0,0.0,0.0,1468.0,1,0,2,0,2,1,2,6,7,1,2,0,0,2,528.0,5,5,2,0.0,102.0,0.0,0.0,216.0,0.0,3,4,2,0.0,5,2010,9,4,271500,2
72,13,5,76.0,10142.0,1,1,3,3,0,4,0,22,2,2,1,5,5,1,2004,2004,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,300.0,956.0,1,0,1,4,956.0,1128.0,0.0,2084.0,1,0,2,1,4,1,2,8,7,0,3,2,2,2,618.0,5,5,2,0.0,45.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2010,9,4,233000,1
73,13,5,70.0,11920.0,1,1,2,3,0,4,0,22,2,2,1,5,5,1,2004,2004,1,1,13,14,1,122.0,2,4,2,2,5,0,6,7.0,6,0.0,831.0,831.0,1,0,1,4,831.0,828.0,0.0,1659.0,0,0,2,1,3,1,2,8,7,0,3,0,2,2,484.0,5,5,2,144.0,68.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,181000,1
74,13,5,0.0,8880.0,1,1,3,3,0,4,0,22,2,2,1,5,5,1,1994,2002,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,253.0,948.0,1,0,1,4,1222.0,888.0,0.0,2110.0,1,0,2,1,3,1,2,8,7,2,1,0,2,2,463.0,5,5,2,0.0,130.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,205000,1
75,3,5,50.0,8012.0,1,1,2,3,0,4,0,22,2,2,3,0,0,1,1980,1980,1,1,9,10,3,0.0,3,4,1,2,5,3,1,2.0,1,119.0,261.0,923.0,1,4,1,4,923.0,0.0,0.0,923.0,0,0,2,0,2,1,4,5,7,1,5,0,2,1,264.0,5,5,2,80.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,143000,0
76,13,5,70.0,11218.0,1,1,2,3,0,4,0,22,2,2,1,5,0,1,1992,1992,1,1,14,15,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,1055.0,1055.0,1,0,1,4,1055.0,790.0,0.0,1845.0,0,0,2,1,3,1,2,8,7,1,5,0,2,2,462.0,5,5,2,635.0,104.0,0.0,0.0,0.0,0.0,3,0,4,400.0,5,2010,9,4,189000,1
77,3,5,55.0,7892.0,1,1,2,3,0,4,0,22,2,2,3,0,0,1,1979,1979,1,1,9,10,3,0.0,3,4,1,2,5,3,6,7.0,6,0.0,918.0,918.0,1,4,1,4,918.0,0.0,0.0,918.0,0,0,2,0,2,1,4,5,7,1,5,0,3,1,264.0,5,5,2,28.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,99500,0
78,3,5,50.0,7175.0,1,1,2,3,0,4,0,22,2,2,3,0,0,1,1984,1984,1,1,9,10,3,0.0,3,4,1,2,5,3,0,1.0,3,121.0,0.0,744.0,1,4,1,4,752.0,0.0,0.0,752.0,1,0,1,0,2,1,4,4,7,0,3,0,3,1,264.0,5,5,2,353.0,0.0,0.0,0.0,90.0,0.0,3,2,2,0.0,2,2010,9,4,125000,0
79,13,5,0.0,9453.0,1,1,3,3,0,1,0,22,7,2,1,5,5,5,1993,2003,1,1,6,6,3,0.0,2,4,2,2,5,3,1,2.0,6,0.0,594.0,996.0,1,0,1,4,1014.0,730.0,0.0,1744.0,0,0,2,1,3,1,2,7,7,0,3,0,2,2,457.0,5,5,2,370.0,70.0,0.0,238.0,0.0,0.0,3,4,2,0.0,2,2010,9,4,194500,1
80,2,5,81.0,9672.0,1,1,2,3,0,0,0,22,2,2,1,0,0,1,1984,1985,3,1,6,10,3,0.0,3,4,2,2,5,3,2,3.0,6,0.0,702.0,1040.0,1,4,1,4,1097.0,0.0,0.0,1097.0,0,0,2,0,3,1,4,6,7,0,3,0,3,2,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,5,2010,9,4,152000,0
81,13,5,70.0,8400.0,1,1,2,3,0,4,0,22,2,2,1,5,0,0,1980,1981,1,1,6,6,1,130.0,3,4,1,2,5,3,6,7.0,6,0.0,650.0,650.0,1,4,1,4,888.0,676.0,0.0,1564.0,0,0,2,1,3,1,4,7,7,1,5,0,3,2,476.0,5,5,2,0.0,50.0,0.0,0.0,204.0,0.0,3,2,2,0.0,4,2010,9,4,171000,1
82,1,4,70.0,9800.0,1,1,2,3,0,0,0,22,1,2,1,0,1,1,1920,1950,1,1,14,15,3,0.0,3,1,0,5,5,3,6,7.0,6,0.0,816.0,816.0,1,4,0,0,1012.0,0.0,0.0,1012.0,0,0,1,0,2,1,4,5,7,0,3,4,3,1,429.0,5,5,2,121.0,0.0,80.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,67500,3
83,0,6,68.0,8930.0,1,1,2,3,0,4,0,21,5,2,0,1,0,1,1978,1978,1,1,13,14,3,0.0,3,4,3,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,1,4,1318.0,584.0,0.0,1902.0,0,0,2,0,4,2,4,8,7,0,3,0,3,2,539.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,112000,0
84,9,5,88.0,11782.0,1,1,3,3,0,4,0,21,2,2,1,3,1,5,1961,1995,1,1,6,6,3,0.0,3,4,1,5,5,0,0,1.0,6,0.0,210.0,1109.0,1,4,1,4,1155.0,0.0,0.0,1155.0,1,0,1,0,3,1,2,6,3,0,3,4,3,2,576.0,5,5,2,192.0,0.0,0.0,0.0,0.0,0.0,3,2,4,400.0,6,2010,9,4,148000,0
85,2,5,65.0,8450.0,1,1,2,3,0,4,0,21,5,2,1,0,1,7,1965,2009,1,1,8,8,3,0.0,3,2,1,5,5,3,2,3.0,1,117.0,224.0,894.0,1,0,1,4,894.0,0.0,0.0,894.0,1,0,1,0,3,1,4,5,7,1,2,4,3,1,336.0,5,5,2,416.0,144.0,0.0,0.0,0.0,0.0,3,2,2,0.0,4,2010,9,4,138500,0
86,2,5,0.0,9819.0,1,1,3,3,0,4,0,21,2,2,1,0,1,1,1967,1967,1,1,8,8,1,31.0,3,2,1,5,5,3,1,2.0,6,0.0,432.0,882.0,1,4,1,4,900.0,0.0,0.0,900.0,0,0,1,0,3,1,4,5,7,0,3,4,3,1,280.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,2,2010,9,4,122000,0
87,2,5,75.0,7500.0,1,1,2,3,0,0,0,21,1,2,1,0,1,1,1963,1963,1,1,6,6,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,216.0,1040.0,1,1,1,4,1040.0,0.0,0.0,1040.0,1,0,1,1,3,1,4,5,7,0,3,0,0,1,308.0,5,5,2,0.0,0.0,220.0,0.0,0.0,0.0,3,2,2,0.0,6,2010,9,4,133000,0
88,2,5,0.0,6897.0,1,1,3,3,0,0,0,21,2,2,1,0,1,7,1962,2010,1,1,6,6,3,0.0,3,2,1,5,5,3,0,1.0,6,0.0,381.0,1040.0,1,0,1,4,1040.0,0.0,0.0,1040.0,1,0,1,1,3,1,4,6,7,0,3,4,3,1,260.0,5,5,2,0.0,104.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,127000,0
89,2,5,39.0,15410.0,1,1,3,3,0,1,0,21,7,2,1,0,0,0,1974,2002,3,1,9,10,0,250.0,3,2,1,5,5,1,1,2.0,2,859.0,223.0,1208.0,1,0,1,4,1494.0,0.0,0.0,1494.0,1,0,2,0,3,1,4,7,7,2,1,0,0,2,461.0,5,5,2,296.0,0.0,186.0,0.0,0.0,0.0,3,0,2,0.0,4,2010,9,0,169000,0
90,13,5,107.0,10186.0,1,1,3,3,0,4,0,17,2,2,1,5,5,1,1992,1992,1,1,6,6,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,76.0,750.0,1,0,1,4,1061.0,862.0,0.0,1923.0,1,0,2,1,3,1,2,8,7,1,5,0,2,2,564.0,5,5,2,240.0,39.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,190000,1
91,13,5,85.0,13143.0,1,1,3,3,0,4,0,17,2,2,1,5,8,1,1993,1993,1,1,6,7,1,504.0,2,4,2,2,5,3,3,4.0,2,981.0,0.0,1231.0,1,0,1,4,1251.0,1098.0,0.0,2349.0,1,0,2,1,4,1,2,9,7,1,5,0,2,3,762.0,5,5,2,32.0,130.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,362500,1
92,13,5,88.0,11134.0,1,1,2,3,0,4,0,17,2,2,1,5,8,1,1992,1993,1,1,6,6,1,180.0,2,4,2,2,5,3,2,3.0,6,0.0,261.0,1390.0,1,0,1,4,1402.0,823.0,0.0,2225.0,1,0,2,1,4,1,2,7,7,1,5,0,2,3,713.0,5,5,2,198.0,30.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,285000,1
93,3,2,25.0,4835.0,1,1,3,3,0,1,0,23,2,2,3,0,5,1,2004,2005,1,1,8,8,3,0.0,2,4,2,0,5,0,2,3.0,6,0.0,190.0,1488.0,1,0,1,4,1488.0,0.0,0.0,1488.0,1,0,2,0,2,1,2,6,7,1,2,0,0,2,506.0,5,5,2,168.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2010,9,4,260000,2
94,14,2,39.0,3515.0,1,2,2,3,0,4,0,23,2,2,3,5,5,1,2004,2004,1,1,13,14,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,840.0,840.0,1,0,1,4,840.0,840.0,0.0,1680.0,0,0,2,1,2,1,2,3,7,0,3,0,2,2,588.0,5,5,2,0.0,111.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2010,9,4,190000,1
95,14,2,30.0,3215.0,1,2,2,3,0,4,0,23,2,2,3,5,5,1,2004,2004,1,1,8,8,1,120.0,2,4,2,2,5,0,2,3.0,6,0.0,320.0,600.0,1,0,1,4,600.0,600.0,0.0,1200.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,172.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,3,4,155000,1
96,14,2,30.0,3182.0,1,2,2,3,0,4,0,23,2,2,3,5,5,1,2004,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,6,7.0,6,0.0,600.0,600.0,1,0,1,4,600.0,600.0,0.0,1200.0,0,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,172.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,151000,1
97,14,2,24.0,2544.0,1,2,2,3,0,4,0,23,2,2,2,5,5,1,2004,2005,1,1,8,8,3,0.0,2,4,2,2,5,3,2,3.0,0,42.0,190.0,600.0,1,0,1,4,600.0,600.0,0.0,1200.0,1,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,172.0,0.0,0.0,0.0,0.0,3,4,2,0.0,2,2010,9,4,149500,1
98,14,2,24.0,2544.0,1,2,2,3,0,4,0,23,2,2,2,5,0,1,2005,2005,1,1,13,14,1,216.0,2,4,2,2,5,3,2,3.0,6,0.0,224.0,600.0,1,0,1,4,600.0,636.0,0.0,1236.0,1,0,2,1,2,1,2,4,7,0,3,4,2,2,480.0,5,5,2,0.0,166.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,152000,1
99,2,2,0.0,4403.0,1,1,1,3,0,4,0,23,2,2,1,0,5,1,2009,2009,1,1,8,8,4,432.0,0,4,2,0,5,0,2,3.0,6,0.0,892.0,1470.0,1,0,1,4,1478.0,0.0,0.0,1478.0,1,0,2,1,2,1,2,7,7,1,2,0,0,2,484.0,5,5,2,0.0,144.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,6,5,222000,2
100,14,2,0.0,2117.0,1,1,2,3,0,4,0,23,2,2,2,5,0,1,2000,2000,1,1,8,8,1,216.0,2,4,2,2,5,3,2,3.0,6,0.0,378.0,756.0,1,0,1,4,769.0,804.0,0.0,1573.0,0,0,2,1,3,1,2,5,7,0,3,4,3,2,440.0,5,5,2,0.0,32.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,177500,1
101,14,2,0.0,2980.0,1,1,2,3,0,0,0,23,2,2,3,5,0,1,2000,2000,1,1,8,8,1,1159.0,2,4,2,2,5,3,2,3.0,6,0.0,290.0,756.0,1,0,1,4,756.0,756.0,0.0,1512.0,1,0,2,1,2,1,2,5,7,0,3,4,3,2,440.0,5,5,2,0.0,32.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,177000,1
102,14,2,24.0,2572.0,1,1,2,3,0,2,0,23,2,2,2,5,5,1,1999,1999,3,1,8,8,3,0.0,2,4,2,2,5,3,0,1.0,6,0.0,92.0,696.0,1,0,1,4,696.0,720.0,0.0,1416.0,1,0,2,1,3,1,2,6,7,0,3,4,3,2,484.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,155000,1
103,14,2,0.0,2403.0,1,1,3,3,0,2,0,23,2,2,3,5,5,1,2003,2003,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,286.0,530.0,1,0,1,4,530.0,550.0,0.0,1080.0,0,0,2,1,2,1,2,4,7,0,3,0,2,2,496.0,5,5,2,0.0,50.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,147110,1
104,2,2,57.0,12853.0,1,2,3,3,0,4,0,23,2,2,1,0,8,1,2010,2010,1,1,5,5,3,0.0,2,4,2,0,4,3,2,3.0,6,0.0,610.0,1642.0,1,0,1,4,1418.0,0.0,0.0,1418.0,1,0,1,1,1,1,2,6,7,1,2,0,2,3,852.0,5,5,2,160.0,192.0,0.0,224.0,0.0,0.0,3,4,2,0.0,4,2010,6,5,267916,2
105,13,2,68.0,7379.0,1,1,3,3,0,4,0,23,2,2,1,5,8,1,2000,2000,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,491.0,975.0,1,0,1,4,975.0,873.0,0.0,1848.0,1,0,2,1,3,1,2,7,7,1,5,0,2,2,592.0,5,5,2,280.0,184.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,254000,1
106,3,5,30.0,4420.0,1,1,3,3,0,1,0,10,2,2,3,0,8,1,1980,1980,1,1,14,15,3,0.0,2,4,1,2,5,1,2,3.0,6,0.0,0.0,728.0,1,4,1,4,788.0,0.0,0.0,788.0,1,0,1,0,1,1,2,3,7,1,5,4,0,2,484.0,5,5,2,133.0,42.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,155000,0
107,3,5,40.0,3880.0,1,1,3,3,0,4,0,10,2,2,2,0,8,0,1978,1978,1,1,14,10,3,0.0,2,4,1,2,5,1,2,3.0,6,0.0,174.0,1226.0,1,4,1,4,1226.0,0.0,0.0,1226.0,1,0,1,0,1,1,2,4,7,1,5,0,0,2,484.0,5,5,2,223.0,78.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2010,9,4,206000,2
108,13,5,0.0,13517.0,1,1,3,3,0,1,0,21,5,2,1,5,0,7,1976,2005,1,1,6,10,1,289.0,2,4,1,5,5,3,2,3.0,6,0.0,192.0,725.0,1,0,1,4,725.0,754.0,0.0,1479.0,0,0,2,1,3,1,2,6,7,0,3,0,2,2,475.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2010,9,4,130500,1
109,2,2,80.0,8000.0,1,1,2,3,0,4,0,23,2,2,1,0,5,1,2002,2002,1,1,13,14,3,0.0,2,4,2,2,5,3,2,3.0,6,0.0,659.0,1492.0,1,0,1,4,1492.0,0.0,0.0,1492.0,1,0,2,0,3,1,2,6,7,1,2,0,2,2,596.0,5,5,2,277.0,137.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,230000,2
110,2,5,0.0,10456.0,1,1,3,3,0,4,0,19,2,2,1,0,0,0,1967,1967,3,1,6,6,1,120.0,3,4,1,5,5,3,2,3.0,6,0.0,1323.0,1829.0,1,2,1,4,1829.0,0.0,0.0,1829.0,1,0,2,0,4,1,4,8,7,0,3,0,2,2,535.0,5,5,2,0.0,76.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,9,4,218500,0
111,13,5,80.0,10791.0,1,1,2,3,0,4,0,19,2,2,1,5,0,1,1993,1993,1,1,8,8,3,0.0,3,4,2,2,5,2,2,3.0,6,0.0,143.0,1280.0,1,0,1,4,1280.0,1215.0,0.0,2495.0,1,0,2,1,4,1,2,9,7,1,5,0,3,2,660.0,5,5,2,224.0,32.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2010,9,4,243500,1
112,2,5,0.0,10603.0,1,1,3,3,0,4,0,19,2,2,1,0,0,5,1977,2001,1,1,9,10,1,28.0,3,4,2,5,5,2,0,1.0,6,0.0,410.0,1610.0,1,2,1,4,1610.0,0.0,0.0,1610.0,1,0,2,0,3,1,2,6,7,2,5,0,2,2,480.0,5,5,2,168.0,68.0,0.0,0.0,0.0,0.0,3,4,2,0.0,2,2010,9,4,205000,0
113,5,5,0.0,18837.0,1,1,3,3,0,4,0,19,2,2,1,1,0,1,1978,1978,1,1,8,8,3,0.0,3,4,2,2,5,2,0,1.0,3,46.0,491.0,1224.0,1,4,1,4,1287.0,604.0,0.0,1891.0,0,1,3,0,3,1,4,7,7,1,5,0,2,2,678.0,5,5,2,0.0,69.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,212500,0
114,13,5,80.0,10421.0,1,1,2,3,0,4,0,19,2,2,1,5,5,1,1988,1988,1,1,6,6,1,42.0,3,4,1,2,5,3,2,3.0,6,0.0,586.0,980.0,1,4,1,4,980.0,734.0,0.0,1714.0,0,0,2,1,3,1,4,7,7,1,5,0,3,2,496.0,5,5,2,228.0,66.0,156.0,0.0,0.0,0.0,3,2,4,500.0,3,2010,9,4,196500,1
115,2,5,78.0,9360.0,1,1,2,3,0,4,0,19,2,2,1,0,0,5,1972,2006,3,1,9,10,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,179.0,1161.0,1,4,1,4,1381.0,0.0,0.0,1381.0,1,0,1,1,3,1,2,5,7,1,5,0,2,2,676.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2010,9,4,197500,0
116,13,5,80.0,9600.0,1,1,2,3,0,4,0,19,2,2,1,5,0,0,1971,1971,1,1,8,8,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,386.0,715.0,1,4,1,4,930.0,715.0,0.0,1645.0,0,0,1,2,4,1,4,7,7,0,3,0,2,2,441.0,5,5,2,0.0,78.0,0.0,0.0,0.0,0.0,3,1,2,0.0,6,2010,9,4,171000,0
117,2,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1966,1966,3,1,13,14,1,172.0,3,4,1,5,5,3,5,6.0,6,0.0,534.0,1232.0,1,4,1,4,1232.0,0.0,0.0,1232.0,1,0,1,1,3,1,4,6,7,0,3,0,2,2,490.0,5,5,2,0.0,224.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,142250,0
118,2,5,0.0,9790.0,1,1,2,3,0,4,0,19,1,2,1,0,0,1,1963,1963,3,1,6,6,1,451.0,3,4,1,5,5,3,0,1.0,5,81.0,678.0,1328.0,1,4,1,4,1328.0,0.0,0.0,1328.0,1,0,1,1,3,1,4,6,7,2,2,0,3,2,528.0,5,5,2,0.0,26.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2010,9,4,143000,0
119,2,5,77.0,9320.0,1,1,3,3,0,4,0,15,2,2,1,0,2,1,1959,1959,1,1,9,10,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,381.0,950.0,1,1,1,4,1225.0,0.0,0.0,1225.0,1,0,1,1,3,1,4,6,7,0,3,6,1,0,0.0,3,3,2,352.0,0.0,0.0,0.0,0.0,0.0,3,4,4,400.0,1,2010,9,4,128950,0
120,2,5,90.0,9900.0,1,1,2,3,0,0,0,15,2,2,1,0,1,1,1966,1966,3,1,6,6,3,0.0,3,4,2,2,5,3,1,2.0,6,0.0,150.0,1209.0,1,2,1,4,1209.0,0.0,0.0,1209.0,1,0,1,0,3,1,4,6,7,0,3,0,2,2,504.0,5,5,2,0.0,0.0,120.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,3,4,159000,0
121,2,5,88.0,9680.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1967,1967,1,1,14,10,1,268.0,3,4,1,5,5,3,1,2.0,6,0.0,500.0,1510.0,1,0,1,4,1510.0,0.0,0.0,1510.0,1,0,2,0,3,1,2,6,7,0,3,0,2,2,517.0,5,5,2,0.0,40.0,0.0,0.0,204.0,0.0,3,0,2,0.0,4,2010,9,4,178900,0
122,10,5,0.0,10600.0,1,2,3,3,0,4,0,15,2,2,1,4,0,1,1964,1964,1,1,6,6,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,533.0,533.0,1,4,1,4,1131.0,644.0,0.0,1775.0,0,0,2,0,3,1,4,8,7,0,3,0,3,2,480.0,5,5,2,0.0,172.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2010,0,3,136300,0
123,10,5,0.0,14112.0,1,1,3,3,0,0,0,15,2,2,1,4,1,5,1964,1964,3,1,14,6,1,86.0,3,4,2,5,5,0,2,3.0,6,0.0,138.0,1152.0,1,4,1,4,1152.0,0.0,0.0,1152.0,1,0,1,0,3,1,4,6,7,1,2,0,2,2,484.0,5,5,2,227.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2010,9,4,180500,0
124,9,5,80.0,8800.0,1,1,2,3,0,4,0,15,1,2,1,3,0,5,1963,1963,1,1,8,8,1,156.0,3,2,2,5,5,1,2,3.0,6,0.0,173.0,936.0,1,0,1,4,1054.0,0.0,0.0,1054.0,1,0,1,0,3,1,2,6,7,0,3,0,2,2,480.0,5,5,2,120.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,5,2010,9,0,137500,0
125,0,5,98.0,13260.0,1,1,3,3,0,4,0,15,2,2,0,0,1,0,1962,2001,3,1,6,6,1,144.0,3,4,1,5,5,3,1,2.0,6,0.0,228.0,1728.0,1,4,1,4,1728.0,0.0,0.0,1728.0,2,0,2,0,6,2,4,10,7,0,3,6,1,0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,1,2010,7,0,84900,0
